# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	225545	226345	+	WP_103286566.1	WP_103286566.1		precorrin-3B C(17)-methyltransferase	cobJ	35588912	CRG89_RS01200	801	266	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	226417	227406	+						35588913	CRG89_RS01205	990		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	226417	227406	+	WP_158648650.1	WP_158648650.1		TIGR03560 family F420-dependent LLM class oxidoreductase		35588913	CRG89_RS01205	990	329	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	227842	228903	-						35588915	CRG89_RS01215	1062		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	227842	228903	-	WP_103286569.1	WP_103286569.1		tyrosine--tRNA ligase		35588915	CRG89_RS01215	1062	353	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	229001	230431	-						35588916	CRG89_RS01220	1431		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	229001	230431	-	WP_197706621.1	WP_197706621.1		aspartate kinase		35588916	CRG89_RS01220	1431	476	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	230569	231438	-						35588917	CRG89_RS01225	870		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	230569	231438	-	WP_103286571.1	WP_103286571.1		DNA polymerase sliding clamp		35588917	CRG89_RS01225	870	289	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	231626	231958	-						35588918	CRG89_RS01230	333		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	231626	231958	-	WP_103287854.1	WP_103287854.1		transcription factor S		35588918	CRG89_RS01230	333	110	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	231981	232319	-						35588919	CRG89_RS01235	339		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	231981	232319	-	WP_158648651.1	WP_158648651.1		hypothetical protein		35588919	CRG89_RS01235	339	112	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	232433	232963	+						35588920	CRG89_RS01240	531		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	232433	232963	+	WP_103286573.1	WP_103286573.1		hypothetical protein		35588920	CRG89_RS01240	531	176	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233028	233174	+						54129824	CRG89_RS08900	147		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233028	233174	+	WP_168174126.1	WP_168174126.1		hypothetical protein		54129824	CRG89_RS08900	147	48	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233227	233727	-						35588921	CRG89_RS01245	501		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233227	233727	-	WP_103286574.1	WP_103286574.1		dual specificity protein phosphatase 23		35588921	CRG89_RS01245	501	166	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233934	235004	+					amrS	35588922	CRG89_RS01250	1071		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	233934	235004	+	WP_103286575.1	WP_103286575.1		AmmeMemoRadiSam system radical SAM enzyme	amrS	35588922	CRG89_RS01250	1071	356	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	235072	235764	-						35588923	CRG89_RS01255	693		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	235072	235764	-	WP_103286576.1	WP_103286576.1		cyclase family protein		35588923	CRG89_RS01255	693	230	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	235879	236181	-						35588924	CRG89_RS01260	303		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	235879	236181	-	WP_197706619.1	WP_197706619.1		DNA-binding protein		35588924	CRG89_RS01260	303	100	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	236207	236662	-						35588925	CRG89_RS01265	456		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	236207	236662	-	WP_103286578.1	WP_103286578.1		30S ribosomal protein S19e		35588925	CRG89_RS01265	456	151	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	236794	237069	-						35588926	CRG89_RS01270	276		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	236794	237069	-	WP_103286579.1	WP_103286579.1		RNase P subunit		35588926	CRG89_RS01270	276	91	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	237145	237834	+						35588927	CRG89_RS01275	690		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	237145	237834	+	WP_197706618.1	WP_197706618.1		hypothetical protein		35588927	CRG89_RS01275	690	229	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	237907	237981	+						35588928	CRG89_RS01280	75		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	237907	237981	+				tRNA-Gly		35588928	CRG89_RS01280	75		anticodon=TCC
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	238152	239006	+						35588929	CRG89_RS01285	855		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	238152	239006	+	WP_148695277.1	WP_148695277.1		hypothetical protein		35588929	CRG89_RS01285	855	284	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	239114	240541	+						35588930	CRG89_RS01290	1428		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	239114	240541	+	WP_103286581.1	WP_103286581.1		AAA family ATPase		35588930	CRG89_RS01290	1428	475	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	240561	240857	+						35588931	CRG89_RS01295	297		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	240561	240857	+	WP_103286582.1	WP_103286582.1		NitrOD5 domain-containing protein		35588931	CRG89_RS01295	297	98	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	240892	240969	-						35588932	CRG89_RS01300	78		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	240892	240969	-				tRNA-Arg		35588932	CRG89_RS01300	78		anticodon=CCT
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	241194	241850	-					bluB	35588933	CRG89_RS01305	657		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	241194	241850	-	WP_103287856.1	WP_103287856.1		5,6-dimethylbenzimidazole synthase	bluB	35588933	CRG89_RS01305	657	218	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	241880	242809	-						35588934	CRG89_RS01310	930		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	241880	242809	-	WP_103286583.1	WP_103286583.1		hypothetical protein		35588934	CRG89_RS01310	930	309	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	242894	242970	+						35588935	CRG89_RS01315	77		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	242894	242970	+				tRNA-Val		35588935	CRG89_RS01315	77		anticodon=GAC
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	243210	243371	+						43521418	CRG89_RS08540	162		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	243210	243371	+	WP_158648652.1	WP_158648652.1		hypothetical protein		43521418	CRG89_RS08540	162	53	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	243466	244389	-					rnz	35588936	CRG89_RS01320	924		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	243466	244389	-	WP_103286584.1	WP_103286584.1		ribonuclease Z	rnz	35588936	CRG89_RS01320	924	307	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	244404	245408	-						35588937	CRG89_RS01325	1005		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	244404	245408	-	WP_103286585.1	WP_103286585.1		ribose-phosphate pyrophosphokinase		35588937	CRG89_RS01325	1005	334	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	245432	246193	-					folE	35588938	CRG89_RS01330	762		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	245432	246193	-	WP_197706617.1	WP_197706617.1		GTP cyclohydrolase I FolE	folE	35588938	CRG89_RS01330	762	253	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	246190	246906	-						35588939	CRG89_RS01335	717		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	246190	246906	-	WP_103286586.1	WP_103286586.1		7-carboxy-7-deazaguanine synthase QueE		35588939	CRG89_RS01335	717	238	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	246921	247655	-					queC	35588940	CRG89_RS01340	735		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	246921	247655	-	WP_103287858.1	WP_103287858.1		7-cyano-7-deazaguanine synthase QueC	queC	35588940	CRG89_RS01340	735	244	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	247768	248814	+						35588941	CRG89_RS01345	1047		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	247768	248814	+	WP_158648653.1	WP_158648653.1		radical SAM protein		35588941	CRG89_RS01345	1047	348	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	248921	249979	+						35588942	CRG89_RS01350	1059		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	248921	249979	+	WP_217349411.1	WP_217349411.1		DUF1646 family protein		35588942	CRG89_RS01350	1059	352	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	250443	251456	-						35588943	CRG89_RS01355	1014		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	250443	251456	-	WP_197706616.1	WP_197706616.1		homoserine kinase		35588943	CRG89_RS01355	1014	337	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	251449	252231	-						35588944	CRG89_RS01360	783		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	251449	252231	-	WP_103286588.1	WP_103286588.1		ATP/GTP-binding protein		35588944	CRG89_RS01360	783	260	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	252215	253264	+						35588945	CRG89_RS01365	1050		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	252215	253264	+	WP_103286589.1	WP_103286589.1		flippase-like domain-containing protein		35588945	CRG89_RS01365	1050	349	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	253428	255635	+						35588946	CRG89_RS01370	2208		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	253428	255635	+	WP_103286590.1	WP_103286590.1		amino acid permease		35588946	CRG89_RS01370	2208	735	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	255730	256131	-						35588947	CRG89_RS01375	402		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	255730	256131	-	WP_103286591.1	WP_103286591.1		hypothetical protein		35588947	CRG89_RS01375	402	133	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	256399	256596	-						35588948	CRG89_RS01380	198		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	256399	256596	-	WP_148695276.1	WP_148695276.1		hypothetical protein		35588948	CRG89_RS01380	198	65	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	256686	258476	+						43521419	CRG89_RS08545	1791		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	256686	258476	+	WP_148695275.1	WP_148695275.1		hypothetical protein		43521419	CRG89_RS08545	1791	596	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	258602	261649	-						35588950	CRG89_RS01390	3048		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	258602	261649	-	WP_197706615.1	WP_197706615.1		DEAD/DEAH box helicase		35588950	CRG89_RS01390	3048	1015	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	261749	262690	-						35588951	CRG89_RS01395	942		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	261749	262690	-	WP_103286593.1	WP_103286593.1		plastocyanin/azurin family copper-binding protein		35588951	CRG89_RS01395	942	313	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	262769	263641	-						35588952	CRG89_RS01400	873		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	262769	263641	-	WP_103286594.1	WP_103286594.1		hypothetical protein		35588952	CRG89_RS01400	873	290	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	263696	263956	+						35588953	CRG89_RS01405	261		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	263696	263956	+	WP_197706614.1	WP_197706614.1		U6 snRNA-associated Sm-like protein LSm6		35588953	CRG89_RS01405	261	86	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	264108	265247	+					metK	35588954	CRG89_RS01410	1140		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	264108	265247	+	WP_103286596.1	WP_103286596.1		methionine adenosyltransferase	metK	35588954	CRG89_RS01410	1140	379	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	265321	266208	-						35588955	CRG89_RS01415	888		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	265321	266208	-	WP_103286597.1	WP_103286597.1		serine/threonine protein kinase		35588955	CRG89_RS01415	888	295	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	266261	267562	+						35588956	CRG89_RS01420	1302		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	266261	267562	+	WP_197706613.1	WP_197706613.1		cobalt-precorrin-5B (C(1))-methyltransferase		35588956	CRG89_RS01420	1302	433	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	267562	268782	+						35588957	CRG89_RS01425	1221		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	267562	268782	+	WP_103286598.1	WP_103286598.1		cobalamin biosynthesis protein		35588957	CRG89_RS01425	1221	406	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	268866	269639	+						35588958	CRG89_RS01430	774		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	268866	269639	+	WP_103286599.1	WP_103286599.1		sirohydrochlorin cobaltochelatase		35588958	CRG89_RS01430	774	257	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	269737	270447	+						35588959	CRG89_RS01435	711		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	269737	270447	+	WP_217349413.1	WP_217349413.1		precorrin-8X methylmutase		35588959	CRG89_RS01435	711	236	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	270484	271881	-					cobB	35588960	CRG89_RS01440	1398		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	270484	271881	-	WP_103286600.1	WP_103286600.1		hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)	cobB	35588960	CRG89_RS01440	1398	465	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	271951	272634	+					cobO	35588961	CRG89_RS01445	684		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	271951	272634	+	WP_231911520.1	WP_231911520.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO	35588961	CRG89_RS01445	684	227	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	272745	273551	+						35588962	CRG89_RS01450	807		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	272745	273551	+	WP_103286601.1	WP_103286601.1		translation initiation factor IF-2 subunit alpha		35588962	CRG89_RS01450	807	268	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	273548	273730	+						35588963	CRG89_RS01455	183		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	273548	273730	+	WP_103286602.1	WP_103286602.1		RNA-protein complex protein Nop10		35588963	CRG89_RS01455	183	60	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	273870	274550	-						35588964	CRG89_RS01460	681		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	273870	274550	-	WP_103286603.1	WP_103286603.1		MBL fold metallo-hydrolase		35588964	CRG89_RS01460	681	226	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	274586	275020	-						35588965	CRG89_RS01465	435		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	274586	275020	-	WP_148695272.1	WP_148695272.1		hypothetical protein		35588965	CRG89_RS01465	435	144	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	275160	276440	-						35588966	CRG89_RS01470	1281		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	275160	276440	-	WP_103287866.1	WP_103287866.1		translation initiation factor IF-2 subunit gamma		35588966	CRG89_RS01470	1281	426	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	276593	277030	-						35588967	CRG89_RS01475	438		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	276593	277030	-	WP_103286605.1	WP_103286605.1		30S ribosomal protein S6e		35588967	CRG89_RS01475	438	145	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277113	277385	+						35588968	CRG89_RS01480	273		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277113	277385	+	WP_103286606.1	WP_103286606.1		hypothetical protein		35588968	CRG89_RS01480	273	90	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277474	277653	-						35588969	CRG89_RS01485	180		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277474	277653	-	WP_103286607.1	WP_103286607.1		zinc-domain-containing protein		35588969	CRG89_RS01485	180	59	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277685	279079	-						35588970	CRG89_RS01490	1395		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	277685	279079	-	WP_103286608.1	WP_103286608.1		glycosyltransferase		35588970	CRG89_RS01490	1395	464	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	279063	279983	-						35588971	CRG89_RS01495	921		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	279063	279983	-	WP_103286609.1	WP_103286609.1		hypothetical protein		35588971	CRG89_RS01495	921	306	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	280052	280927	-						35588972	CRG89_RS01500	876		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	280052	280927	-	WP_158648654.1	WP_158648654.1		AsnC family transcriptional regulator		35588972	CRG89_RS01500	876	291	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	281015	281710	+						35588973	CRG89_RS01505	696		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	281015	281710	+	WP_103287867.1	WP_103287867.1		ABC transporter ATP-binding protein		35588973	CRG89_RS01505	696	231	
