# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	199322	200398	+	WP_016939541.1	WP_016939541.1		glutamyl-tRNA reductase		13725684	NKOR_RS01185	1077	358	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	200403	200570	-						13725685	NKOR_RS01190	168		old_locus_tag=NKOR_01175
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	200403	200570	-	WP_014962534.1	WP_014962534.1		DUF1059 domain-containing protein		13725685	NKOR_RS01190	168	55	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	200661	201503	-						13725686	NKOR_RS01195	843		old_locus_tag=NKOR_01180
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	200661	201503	-	WP_014962535.1	WP_014962535.1		FAD-binding oxidoreductase		13725686	NKOR_RS01195	843	280	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	201591	202391	-						13725687	NKOR_RS01200	801		old_locus_tag=NKOR_01185
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	201591	202391	-	WP_014962536.1	WP_014962536.1		fructose 1,6-bisphosphatase		13725687	NKOR_RS01200	801	266	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	202477	203592	+						13725688	NKOR_RS01205	1116		old_locus_tag=NKOR_01190
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	202477	203592	+	WP_014962537.1	WP_014962537.1		hypothetical protein		13725688	NKOR_RS01205	1116	371	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	203602	204759	+						13725689	NKOR_RS01210	1158		old_locus_tag=NKOR_01195
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	203602	204759	+	WP_014962538.1	WP_014962538.1		AAA family ATPase		13725689	NKOR_RS01210	1158	385	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	204756	205067	+						13725690	NKOR_RS01215	312		old_locus_tag=NKOR_01200
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	204756	205067	+	WP_014962539.1	WP_014962539.1		hypothetical protein		13725690	NKOR_RS01215	312	103	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	205174	206721	+						13725691	NKOR_RS01220	1548		old_locus_tag=NKOR_01205
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	205174	206721	+	WP_014962540.1	WP_014962540.1		acyl-CoA carboxylase subunit beta		13725691	NKOR_RS01220	1548	515	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	206728	208215	+						13725692	NKOR_RS01225	1488		old_locus_tag=NKOR_01210
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	206728	208215	+	WP_014962541.1	WP_014962541.1		acetyl-CoA carboxylase biotin carboxylase subunit		13725692	NKOR_RS01225	1488	495	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	208222	208734	+						13725693	NKOR_RS01230	513		old_locus_tag=NKOR_01215
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	208222	208734	+	WP_014962542.1	WP_014962542.1		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit		13725693	NKOR_RS01230	513	170	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	208751	209215	-						13725694	NKOR_RS01235	465		old_locus_tag=NKOR_01220
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	208751	209215	-	WP_014962543.1	WP_014962543.1		redoxin domain-containing protein		13725694	NKOR_RS01235	465	154	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	209330	209704	+						13725695	NKOR_RS01240	375		old_locus_tag=NKOR_01225
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	209330	209704	+	WP_016939543.1	WP_016939543.1		NADH-quinone oxidoreductase subunit A		13725695	NKOR_RS01240	375	124	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	209745	210269	+					nuoB	13725696	NKOR_RS01245	525		old_locus_tag=NKOR_01230
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	209745	210269	+	WP_014962545.1	WP_014962545.1		NADH-quinone oxidoreductase subunit NuoB	nuoB	13725696	NKOR_RS01245	525	174	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	210269	210874	+						13725697	NKOR_RS01250	606		old_locus_tag=NKOR_01235
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	210269	210874	+	WP_014962546.1	WP_014962546.1		NADH-quinone oxidoreductase subunit C		13725697	NKOR_RS01250	606	201	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	210877	212013	+						13725698	NKOR_RS01255	1137		old_locus_tag=NKOR_01240
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	210877	212013	+	WP_014962547.1	WP_014962547.1		NADH-quinone oxidoreductase subunit D		13725698	NKOR_RS01255	1137	378	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	212014	213312	+					nuoH	13725699	NKOR_RS01260	1299		old_locus_tag=NKOR_01245
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	212014	213312	+	WP_014962548.1	WP_014962548.1		NADH-quinone oxidoreductase subunit NuoH	nuoH	13725699	NKOR_RS01260	1299	432	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	213312	213809	+						13725700	NKOR_RS01265	498		old_locus_tag=NKOR_01250
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	213312	213809	+	WP_014962549.1	WP_014962549.1		NADH-quinone oxidoreductase subunit I		13725700	NKOR_RS01265	498	165	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	213802	214314	+						13725701	NKOR_RS01270	513		old_locus_tag=NKOR_01255
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	213802	214314	+	WP_014962550.1	WP_014962550.1		NADH-quinone oxidoreductase subunit J		13725701	NKOR_RS01270	513	170	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	214295	214600	+					nuoK	13725702	NKOR_RS01275	306		old_locus_tag=NKOR_01260
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	214295	214600	+	WP_026089939.1	WP_026089939.1		NADH-quinone oxidoreductase subunit NuoK	nuoK	13725702	NKOR_RS01275	306	101	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	214600	216153	+						13725703	NKOR_RS01280	1554		old_locus_tag=NKOR_01265
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	214600	216153	+	WP_014962552.1	WP_014962552.1		NADH-quinone oxidoreductase subunit M		13725703	NKOR_RS01280	1554	517	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	216157	218238	+						13725704	NKOR_RS01285	2082		old_locus_tag=NKOR_01270
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	216157	218238	+	WP_014962553.1	WP_014962553.1		NADH-quinone oxidoreductase subunit L		13725704	NKOR_RS01285	2082	693	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	218251	219735	+						13725705	NKOR_RS01290	1485		old_locus_tag=NKOR_01275
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	218251	219735	+	WP_014962554.1	WP_014962554.1		NADH-quinone oxidoreductase subunit N		13725705	NKOR_RS01290	1485	494	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	219725	220576	-						13725706	NKOR_RS01295	852		old_locus_tag=NKOR_01280
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	219725	220576	-	WP_014962555.1	WP_014962555.1		polyprenyl synthetase family protein		13725706	NKOR_RS01295	852	283	
gene	tRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	220620	220713	-						13725707	NKOR_RS01300	94		old_locus_tag=NKOR_t09891
tRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	220620	220713	-				tRNA-Glu		13725707	NKOR_RS01300	79		anticodon=TTC
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	220794	221426	+						13725708	NKOR_RS01305	633		old_locus_tag=NKOR_01285
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	220794	221426	+	WP_014962556.1	WP_014962556.1		iron-containing redox enzyme family protein		13725708	NKOR_RS01305	633	210	
gene	tRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	221468	221541	+						13725709	NKOR_RS01310	74		old_locus_tag=NKOR_t09893
tRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	221468	221541	+				tRNA-Ile		13725709	NKOR_RS01310	74		anticodon=CAT
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	221654	222259	-					pyrE	13725710	NKOR_RS01315	606		old_locus_tag=NKOR_01290
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	221654	222259	-	WP_014962557.1	WP_014962557.1		orotate phosphoribosyltransferase	pyrE	13725710	NKOR_RS01315	606	201	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	222310	223392	+						13725711	NKOR_RS01320	1083		old_locus_tag=NKOR_01295
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	222310	223392	+	WP_014962558.1	WP_014962558.1		hypothetical protein		13725711	NKOR_RS01320	1083	360	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	223384	224490	-						13725712	NKOR_RS01325	1107		old_locus_tag=NKOR_01300
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	223384	224490	-	WP_014962559.1	WP_014962559.1		site-2 protease family protein		13725712	NKOR_RS01325	1107	368	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	224564	225061	+					rimI	13725713	NKOR_RS01330	498		old_locus_tag=NKOR_01305
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	224564	225061	+	WP_014962560.1	WP_014962560.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	13725713	NKOR_RS01330	498	165	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	225099	225317	+						13725714	NKOR_RS01335	219		old_locus_tag=NKOR_01310
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	225099	225317	+	WP_014962561.1	WP_014962561.1		hypothetical protein		13725714	NKOR_RS01335	219	72	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	225319	226146	-						13725715	NKOR_RS01340	828		old_locus_tag=NKOR_01315
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	225319	226146	-	WP_026089932.1	WP_026089932.1		class I SAM-dependent methyltransferase family protein		13725715	NKOR_RS01340	828	275	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	226152	227939	-						13725716	NKOR_RS01345	1788		old_locus_tag=NKOR_01320
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	226152	227939	-	WP_014962563.1	WP_014962563.1		ribosome biogenesis/translation initiation ATPase RLI		13725716	NKOR_RS01345	1788	595	
gene	rRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	228032	228151	+					rrf	13725717	NKOR_RS01350	120		old_locus_tag=NKOR_r09943
rRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	228032	228151	+				5S ribosomal RNA	rrf	13725717	NKOR_RS01350	120		
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	228337	229803	-						13725718	NKOR_RS01355	1467		old_locus_tag=NKOR_01325
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	228337	229803	-	WP_014962564.1	WP_014962564.1		leucyl aminopeptidase		13725718	NKOR_RS01355	1467	488	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	229827	229988	-						58787088	NKOR_RS09825	162		old_locus_tag=NKOR_01330
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	229827	229988	-	WP_014962565.1	WP_014962565.1		hypothetical protein		58787088	NKOR_RS09825	162	53	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230033	230323	-						13725720	NKOR_RS01360	291		old_locus_tag=NKOR_01335
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230033	230323	-	WP_014962566.1	WP_014962566.1		hypothetical protein		13725720	NKOR_RS01360	291	96	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230470	230781	-						13725721	NKOR_RS01365	312		old_locus_tag=NKOR_01340
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230470	230781	-	WP_026089933.1	WP_026089933.1		CxxC-x17-CxxC domain-containing protein		13725721	NKOR_RS01365	312	103	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230939	232606	+						13725722	NKOR_RS01370	1668		old_locus_tag=NKOR_01345
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	230939	232606	+	WP_014962568.1	WP_014962568.1		ribulose-phosphate 3-epimerase		13725722	NKOR_RS01370	1668	555	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	232603	233577	+						13725723	NKOR_RS01375	975		old_locus_tag=NKOR_01350
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	232603	233577	+	WP_014962569.1	WP_014962569.1		transketolase family protein		13725723	NKOR_RS01375	975	324	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	233574	234239	+					fsa	13725724	NKOR_RS01380	666		old_locus_tag=NKOR_01355
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	233574	234239	+	WP_014962570.1	WP_014962570.1		fructose-6-phosphate aldolase	fsa	13725724	NKOR_RS01380	666	221	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	234289	234561	-						13725725	NKOR_RS01385	273		old_locus_tag=NKOR_01360
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	234289	234561	-	WP_014962571.1	WP_014962571.1		hypothetical protein		13725725	NKOR_RS01385	273	90	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	234714	235496	+						13725726	NKOR_RS01390	783		old_locus_tag=NKOR_01365
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	234714	235496	+	WP_014962572.1	WP_014962572.1		hypothetical protein		13725726	NKOR_RS01390	783	260	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	235502	236524	-						13725727	NKOR_RS01395	1023		old_locus_tag=NKOR_01370
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	235502	236524	-	WP_014962573.1	WP_014962573.1		magnesium transporter CorA family protein		13725727	NKOR_RS01395	1023	340	
gene	tRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	236806	236877	+						13725728	NKOR_RS01400	72		old_locus_tag=NKOR_t09895
tRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	236806	236877	+				tRNA-His		13725728	NKOR_RS01400	72		anticodon=GTG
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	236953	237300	-						13725729	NKOR_RS01405	348		old_locus_tag=NKOR_01375
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	236953	237300	-	WP_014962574.1	WP_014962574.1		hypothetical protein		13725729	NKOR_RS01405	348	115	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	237341	238102	-						13725730	NKOR_RS01410	762		old_locus_tag=NKOR_01380
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	237341	238102	-	WP_014962575.1	WP_014962575.1		methyltransferase domain-containing protein		13725730	NKOR_RS01410	762	253	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238128	238397	-						13725731	NKOR_RS01415	270		old_locus_tag=NKOR_01385
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238128	238397	-	WP_014962576.1	WP_014962576.1		UPF0147 family protein		13725731	NKOR_RS01415	270	89	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238433	238741	-						13725732	NKOR_RS01420	309		old_locus_tag=NKOR_01390
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238433	238741	-	WP_014962577.1	WP_014962577.1		non-heme iron oxygenase ferredoxin subunit		13725732	NKOR_RS01420	309	102	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238783	239559	+						13725733	NKOR_RS01425	777		old_locus_tag=NKOR_01395
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	238783	239559	+	WP_014962578.1	WP_014962578.1		GNAT family N-acetyltransferase		13725733	NKOR_RS01425	777	258	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	239551	240420	-						13725734	NKOR_RS01430	870		old_locus_tag=NKOR_01400
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	239551	240420	-	WP_014962579.1	WP_014962579.1		fumarylacetoacetate hydrolase family protein		13725734	NKOR_RS01430	870	289	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	240427	240834	-						70692799	NKOR_RS10230	408		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	240427	240834	-	WP_232203021.1	WP_232203021.1		hypothetical protein		70692799	NKOR_RS10230	408	135	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	240876	242135	-					gltX	41583272	NKOR_RS01435	1260		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	240876	242135	-	WP_232203016.1	WP_232203016.1		glutamate--tRNA ligase	gltX	41583272	NKOR_RS01435	1260	419	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	242156	243136	-						13725735	NKOR_RS01440	981		old_locus_tag=NKOR_01415
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	242156	243136	-	WP_014962580.1	WP_014962580.1		polyprenyl synthetase family protein		13725735	NKOR_RS01440	981	326	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	243123	243773	-					idi	13725736	NKOR_RS01445	651		old_locus_tag=NKOR_01420
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	243123	243773	-	WP_014962581.1	WP_014962581.1		isopentenyl-diphosphate Delta-isomerase	idi	13725736	NKOR_RS01445	651	216	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	243773	244516	-						13725737	NKOR_RS01450	744		old_locus_tag=NKOR_01425
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	243773	244516	-	WP_014962582.1	WP_014962582.1		isopentenyl phosphate kinase		13725737	NKOR_RS01450	744	247	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	244540	245481	-					mvk	13725738	NKOR_RS01455	942		old_locus_tag=NKOR_01430
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	244540	245481	-	WP_014962583.1	WP_014962583.1		mevalonate kinase	mvk	13725738	NKOR_RS01455	942	313	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	245508	246131	-					rpsB	13725739	NKOR_RS01460	624		old_locus_tag=NKOR_01435
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	245508	246131	-	WP_014962584.1	WP_014962584.1		30S ribosomal protein S2	rpsB	13725739	NKOR_RS01460	624	207	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	246139	247377	-						13725740	NKOR_RS01465	1239		old_locus_tag=NKOR_01440
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	246139	247377	-	WP_014962585.1	WP_014962585.1		enolase		13725740	NKOR_RS01465	1239	412	
